year,sex,age_band,geo_code,projection
2026,male,0-4,S12000042,3229.144648960522
2026,male,0-4,S12000045,2586.41322003073
2026,male,0-4,S12000047,8343.892947853627
2026,male,0-4,S12000048,3166.2266626948044
2026,male,0-4,S12000049,14447.905584647708
2026,male,0-4,S12000050,8412.61874823618
2027,female,0-4,S12000005,1066.840430022097
2027,female,0-4,S12000006,2830.333490577749
2027,female,0-4,S12000008,2742.887553690692
2027,female,0-4,S12000010,2601.030811629466
2027,female,0-4,S12000011,2196.8362589070684
2027,female,0-4,S12000013,478.03778831591234
2027,female,0-4,S12000014,3476.4618020210046
2027,female,0-4,S12000017,4685.158974104328
2027,female,0-4,S12000018,1543.906596817042
2027,female,0-4,S12000019,2619.4916205278446
2027,female,0-4,S12000020,1973.3633090845892
2027,female,0-4,S12000021,2636.9808079052564
2027,female,0-4,S12000023,439.17292747722024
2027,female,0-4,S12000026,2141.4538322119324
2027,female,0-4,S12000027,499.41346177719294
2027,female,0-4,S12000028,2092.8727561635674
2027,female,0-4,S12000029,7552.414082478835
2027,female,0-4,S12000030,1769.322789681456
2027,female,0-4,S12000033,5066.03461032351
2027,female,0-4,S12000034,6302.908806514884
2027,female,0-4,S12000035,1531.275517044467
2027,female,0-4,S12000036,10499.34215557266
2027,female,0-4,S12000038,4074.9806589368623
2027,female,0-4,S12000039,1893.6903443652707
2027,female,0-4,S12000040,4267.361720088388
2027,female,0-4,S12000041,2255.133550165107
2027,female,0-4,S12000042,3112.1037316582665
2027,female,0-4,S12000045,2404.763264394071
2027,female,0-4,S12000047,7817.6667577029075
2027,female,0-4,S12000048,2978.019961764779
2027,female,0-4,S12000049,13855.32288899372
2027,female,0-4,S12000050,7997.416739081858
2027,male,0-4,S12000005,1206.722108118278
2027,male,0-4,S12000006,2890.9241870747232
2027,male,0-4,S12000008,2758.7731648427457
2027,male,0-4,S12000010,2771.3130428647582
2027,male,0-4,S12000011,2452.0284563042865
2027,male,0-4,S12000013,505.4535448872723
2027,male,0-4,S12000014,3693.476380483522
2027,male,0-4,S12000017,4838.463704493431
2027,male,0-4,S12000018,1629.2195368599291
2027,male,0-4,S12000019,2752.985528832586
2027,male,0-4,S12000020,2098.9826596845505
2027,male,0-4,S12000021,2768.4192248596783
2027,male,0-4,S12000023,486.1614248534069
2027,male,0-4,S12000026,2463.6037283246055
2027,male,0-4,S12000027,520.8872409143646
2027,male,0-4,S12000028,2141.425323759054
2027,male,0-4,S12000029,7828.742309742561
2027,male,0-4,S12000030,1888.6985513154182
2027,male,0-4,S12000033,5258.067315230002
2027,male,0-4,S12000034,6482.152331378759
2027,male,0-4,S12000035,1613.7858408328368
2027,male,0-4,S12000036,10829.631581010317
2027,male,0-4,S12000038,4154.558049292904
2027,male,0-4,S12000039,2028.566421560942
2027,male,0-4,S12000040,4529.789783951585
2027,male,0-4,S12000041,2409.585792229783
2027,male,0-4,S12000042,3217.925621648741
2027,male,0-4,S12000045,2577.4272365244115
2027,male,0-4,S12000047,8314.903734595968
2027,male,0-4,S12000048,3155.226231538679
2027,male,0-4,S12000049,14397.709181273714
2027,male,0-4,S12000050,8383.39076071619
2027,female,5-5,S12000005,220.03436204285322
2027,female,5-5,S12000006,583.7523648732528
2027,female,5-5,S12000008,565.7167614271171
2027,female,5-5,S12000010,536.4590047256085
2027,female,5-5,S12000011,453.0944376856932
2027,female,5-5,S12000013,98.59463217220747
2027,female,5-5,S12000014,717.0154347808095
2027,female,5-5,S12000017,966.3075535251714
2027,female,5-5,S12000018,318.42859862121475
2027,female,5-5,S12000019,540.2665210086816
2027,female,5-5,S12000020,407.00345110112465
2027,female,5-5,S12000021,543.8736416979085
2027,female,5-5,S12000023,90.57880841836946
2027,female,5-5,S12000026,441.67188883647407
2027,female,5-5,S12000027,103.00333523681836
2027,female,5-5,S12000028,431.65210914417656
2027,female,5-5,S12000029,1557.6749509645701
2027,female,5-5,S12000030,364.9203763934751
2027,female,5-5,S12000033,1044.862626312784
2027,female,5-5,S12000034,1299.9662172786784
2027,female,5-5,S12000035,315.82345590121736
2027,female,5-5,S12000036,2165.474787099337
2027,female,5-5,S12000038,840.4591205899147
2027,female,5-5,S12000039,390.5710124057568
2027,female,5-5,S12000040,880.1374481714129
2027,female,5-5,S12000041,465.1181733164502
2027,female,5-5,S12000042,641.8670870885783
2027,female,5-5,S12000045,495.97909476872655
2027,female,5-5,S12000047,1612.3829480845147
2027,female,5-5,S12000048,614.2124951378371
2027,female,5-5,S12000049,2857.6411682432486
2027,female,5-5,S12000050,1649.4561329460155
2027,male,5-5,S12000005,253.3303439841962
2027,male,5-5,S12000006,606.8993132858801
2027,male,5-5,S12000008,579.1565018343733
2027,male,5-5,S12000010,581.789031388166
2027,male,5-5,S12000011,514.7607789031389
2027,male,5-5,S12000013,106.1111912451789
2027,male,5-5,S12000014,775.3812047286068
2027,male,5-5,S12000017,1015.7514032172088
2027,male,5-5,S12000018,342.02633971967015
2027,male,5-5,S12000019,577.9414881941614
2027,male,5-5,S12000020,440.64494685020856
2027,male,5-5,S12000021,581.18152456806
2027,male,5-5,S12000023,102.06114577780566
2027,male,5-5,S12000026,517.1908061835628
2027,male,5-5,S12000027,109.35122761907749
2027,male,5-5,S12000028,449.55504687842966
2027,male,5-5,S12000029,1643.508450660061
2027,male,5-5,S12000030,396.49945125584026
2027,male,5-5,S12000033,1103.8398921325768
2027,male,5-5,S12000034,1360.8152770374088
2027,male,5-5,S12000035,338.7863033457716
2027,male,5-5,S12000036,2273.493023109969
2027,male,5-5,S12000038,872.1772913988273
2027,male,5-5,S12000039,425.86228089429625
2027,male,5-5,S12000040,950.9506757392369
2027,male,5-5,S12000041,505.8506788749178
2027,male,5-5,S12000042,675.5475839578565
2027,male,5-5,S12000045,541.0860744410649
2027,male,5-5,S12000047,1745.5695964378667
2027,male,5-5,S12000048,662.3849361888936
2027,male,5-5,S12000049,3022.548932300649
2027,male,5-5,S12000050,1759.9472578470418
2028,female,0-4,S12000005,1070.1844725277454
2028,female,0-4,S12000006,2839.20525361869
2028,female,0-4,S12000008,2751.485214886908
2028,female,0-4,S12000010,2609.1838187220164
2028,female,0-4,S12000011,2203.722306361778
2028,female,0-4,S12000013,479.5362117337438
2028,female,0-4,S12000014,3487.3588731368604
2028,female,0-4,S12000017,4699.844741829497
2028,female,0-4,S12000018,1548.7460171644693
2028,female,0-4,S12000019,2627.702493565393
2028,female,0-4,S12000020,1979.5488740472229
2028,female,0-4,S12000021,2645.2465013117494
2028,female,0-4,S12000023,440.5495278529516
2028,female,0-4,S12000026,2148.166281831649
2028,female,0-4,S12000027,500.9788878681795
2028,female,0-4,S12000028,2099.432926980659
2028,female,0-4,S12000029,7576.08734513494
2028,female,0-4,S12000030,1774.868783673064
2028,female,0-4,S12000033,5081.914243861261
2028,female,0-4,S12000034,6322.665458367472
2028,female,0-4,S12000035,1536.0753449032118
2028,female,0-4,S12000036,10532.252650396007
2028,female,0-4,S12000038,4087.75380490106
2028,female,0-4,S12000039,1899.6261720915988
2028,female,0-4,S12000040,4280.737890110981
2028,female,0-4,S12000041,2262.202332182966
2028,female,0-4,S12000042,3121.858711754434
2028,female,0-4,S12000045,2412.301065124016
2028,female,0-4,S12000047,7842.171462621347
2028,female,0-4,S12000048,2987.3546523657005
2028,female,0-4,S12000049,13898.752803502412
2028,female,0-4,S12000050,8022.48487557001
2028,male,0-4,S12000005,1210.5467765200215
2028,male,0-4,S12000006,2900.0868818789004
2028,male,0-4,S12000008,2767.5170110689537
2028,male,0-4,S12000010,2780.09663384654
2028,male,0-4,S12000011,2459.800084663385
2028,male,0-4,S12000013,507.05556426578033
2028,male,0-4,S12000014,3705.182739644414
2028,male,0-4,S12000017,4853.799065567088
2028,male,0-4,S12000018,1634.3832977956165
2028,male,0-4,S12000019,2761.7110313254525
2028,male,0-4,S12000020,2105.6353203098056
2028,male,0-4,S12000021,2777.193643974789
2028,male,0-4,S12000023,487.7022984541093
2028,male,0-4,S12000026,2471.4120441503874
2028,male,0-4,S12000027,522.5381769151171
2028,male,0-4,S12000028,2148.2125050954814
2028,male,0-4,S12000029,7853.555266376094
2028,male,0-4,S12000030,1894.6847229625914
2028,male,0-4,S12000033,5274.732596970933
2028,male,0-4,S12000034,6502.697312721458
2028,male,0-4,S12000035,1618.9006851462796
2028,male,0-4,S12000036,10863.955763381518
2028,male,0-4,S12000038,4167.725792543351
2028,male,0-4,S12000039,2034.9959000972062
2028,male,0-4,S12000040,4544.146812580352
2028,male,0-4,S12000041,2417.2228998777086
2028,male,0-4,S12000042,3228.1247373867236
2028,male,0-4,S12000045,2585.5963124392465
2028,male,0-4,S12000047,8341.257564830203
2028,male,0-4,S12000048,3165.226623498793
2028,male,0-4,S12000049,14443.342275250072
2028,male,0-4,S12000050,8409.961658461636
2028,female,5-6,S12000005,437.3153412617623
2028,female,5-6,S12000006,1160.1999900687738
2028,female,5-6,S12000008,1124.3544702932195
2028,female,5-6,S12000010,1066.2050715462092
2028,female,5-6,S12000011,900.519113472536
2028,female,5-6,S12000013,195.95550810636342
2028,female,5-6,S12000014,1425.0585528548138
2028,female,5-6,S12000017,1920.5232928635862
2028,female,5-6,S12000018,632.872565815064
2028,female,5-6,S12000019,1073.772459054382
2028,female,5-6,S12000020,808.9138962683417
2028,female,5-6,S12000021,1080.9415630094925
2028,female,5-6,S12000023,180.02416598389487
2028,female,5-6,S12000026,877.8169509480183
2028,female,5-6,S12000027,204.71774627372113
2028,female,5-6,S12000028,857.9027732949326
2028,female,5-6,S12000029,3095.8580579487048
2028,female,5-6,S12000030,725.2743501253817
2028,female,5-6,S12000033,2076.650445663778
2028,female,5-6,S12000034,2583.6654087113407
2028,female,5-6,S12000035,627.6948796252617
2028,female,5-6,S12000036,4303.852074384884
2028,female,5-6,S12000038,1670.4012215408295
2028,female,5-6,S12000039,776.2546449172811
2028,female,5-6,S12000040,1749.2613650470491
2028,female,5-6,S12000041,924.4161266562388
2028,female,5-6,S12000042,1275.7022204566708
2028,female,5-6,S12000045,985.7517938277429
2028,female,5-6,S12000047,3204.5894679345533
2028,female,5-6,S12000048,1220.7390901341544
2028,female,5-6,S12000049,5679.523466660045
2028,female,5-6,S12000050,3278.2719252509705
2028,male,5-6,S12000005,498.77598695556736
2028,male,5-6,S12000006,1194.909378821611
2028,male,5-6,S12000008,1140.2872283716408
2028,male,5-6,S12000010,1145.4703521369665
2028,male,5-6,S12000011,1013.5000470352137
2028,male,5-6,S12000013,208.91975792543352
2028,male,5-6,S12000014,1526.6292998024521
2028,male,5-6,S12000017,1999.8883697594933
2028,male,5-6,S12000018,673.4073876642314
2028,male,5-6,S12000019,1137.895017403029
2028,male,5-6,S12000020,867.5751779498918
2028,male,5-6,S12000021,1144.2742466526606
2028,male,5-6,S12000023,200.94572136339406
2028,male,5-6,S12000026,1018.2844689724374
2028,male,5-6,S12000027,215.29898717506507
2028,male,5-6,S12000028,885.1180583863786
2028,male,5-6,S12000029,3235.864036875608
2028,male,5-6,S12000030,780.6581794236619
2028,male,5-6,S12000033,2173.3236649838514
2028,male,5-6,S12000034,2679.276284845254
2028,male,5-6,S12000035,667.0281584145998
2028,male,5-6,S12000036,4476.225424100844
2028,male,5-6,S12000038,1717.2087736351948
2028,male,5-6,S12000039,838.4699444984478
2028,male,5-6,S12000040,1872.3037847668622
2028,male,5-6,S12000041,995.957166598727
2028,male,5-6,S12000042,1330.0692985481799
2028,male,5-6,S12000045,1065.33128468847
2028,male,5-6,S12000047,3436.8097582390014
2028,male,5-6,S12000048,1304.1536797215517
2028,male,5-6,S12000049,5951.023486250039
2028,male,5-6,S12000050,3465.1175880342416
2029,female,0-4,S12000005,1074.0646522829406
2029,female,0-4,S12000006,2849.4993917123916
2029,female,0-4,S12000008,2761.4613054596916
2029,female,0-4,S12000010,2618.643965538645
2029,female,0-4,S12000011,2211.7123668594977
2029,female,0-4,S12000013,481.27487151476026
2029,female,0-4,S12000014,3500.003029024009
2029,female,0-4,S12000017,4716.885021227996
2029,female,0-4,S12000018,1554.3613228393376
2029,female,0-4,S12000019,2637.229783747548
2029,female,0-4,S12000020,1986.726146435931
2029,female,0-4,S12000021,2654.837400998088
