geo_code,Christian_2011,Christian_2021,Christian_2025,Christian_2031,No religion_2011,No religion_2021,No religion_2025,No religion_2031,Not answered_2011,Not answered_2021,Not answered_2025,Not answered_2031,Other religions_2011,Other religions_2021,Other religions_2025,Other religions_2031,geo_name
E07000106,60.28780310298059,46.8356743525333,41.13173143126089,33.120003837271256,28.526911244169504,42.144993062032135,48.120440171061766,56.1327386016524,7.847431274603857,7.0554390708478,6.541493420849358,5.890332965473217,3.337854378246055,3.9638935145867573,4.206334976827982,4.856924595603139,Canterbury
E07000107,60.64294150875571,48.2448192887532,42.42887123053788,35.3909924425561,27.202793611667435,36.583975337575716,41.35062909218805,45.83228085993867,6.563960355363838,5.370864108102931,5.101269999977436,4.652264358600979,5.590304524213012,9.800341265568157,11.119229677296625,14.12446233890424,Dartford
E07000108,64.06236008381539,49.57556295328608,43.039678318404235,34.593570218028184,26.010530651718394,42.286611267876,49.28705675281931,58.14607479410373,7.779787596038469,5.5513565880550075,4.845452333269938,3.8661744121847015,2.147321668427745,2.586469190782911,2.827812595506514,3.394180575683391,Dover
E07000109,60.84447502949273,49.199588715557255,43.71295861383855,37.087951524750316,21.49233189146677,32.135126056875656,37.3338767799751,43.401617252587066,6.286865906409752,5.169572724092868,4.885772398672425,4.420796860643492,11.376327172630752,13.495712503474216,14.067392207513926,15.08963436201913,Gravesham
E07000110,62.89552219565175,49.41519374422555,43.1796204462876,35.4172189045315,26.745002997234806,40.23021929185114,46.415885223649845,53.95980589129618,7.1179492468238985,5.698892225766484,5.258924494058733,4.623707117840937,3.241525560289539,4.655694738156826,5.145569836003821,5.999268086331379,Maidstone
E07000111,65.42522172804262,51.85735764138928,45.24942353230493,37.027764325390855,25.1877834158739,39.50238618029911,46.25723871382766,54.702565366358954,7.580096263479934,5.881472601470136,5.343479025363507,4.4420882581002985,1.8068985926035528,2.758783576841467,3.1498587285038857,3.827582050149885,Sevenoaks
E07000112,62.32900184312163,48.190075995281774,41.916996519355415,33.80583603267031,26.465930035473146,41.95799347215724,48.56834965829911,56.943378339743745,7.56791301206828,5.705526793299782,5.045988733259481,4.1380657581651406,3.637155109336939,4.146403739261219,4.468665089085986,5.1127198694208,Folkestone and Hythe
E07000113,62.96977951190783,47.11828121841101,40.26360431757966,31.64560310154468,28.775352449663195,45.28684970719116,52.34548071191449,61.119282134537954,6.646298818419407,5.159949328248762,4.648146757717982,3.961773915010985,1.6085692200095707,2.434919746149069,2.742768212787858,3.273340848906382,Swale
E07000114,61.442326323163364,46.79890396624131,40.326521143523664,32.22258808815308,28.60432533945419,44.228654639168866,50.994632903072635,59.386776281950716,7.406882983321658,5.769474800799772,5.230359629761238,4.49056972141387,2.546465354060781,3.2029665937900678,3.4484863236424514,3.9000659084823286,Thanet
E07000115,63.67286122263152,48.72626076391355,41.83988097507764,33.343471539806444,27.313439013285873,42.77444488263814,49.91257283298986,58.68522446708086,6.999710276892513,5.571196732970132,5.068851145514944,4.297087173916363,2.0139894871901,2.928097620478174,3.1786950464175483,3.6742168191963374,Tonbridge and Malling
E07000116,62.93231579587828,49.57637868642005,43.225942950323486,35.41248309511125,26.616485149805737,40.25469264312018,46.719328421703146,54.31883931591067,7.954871402619753,6.195923268000373,5.556066601361886,4.6400601878236625,2.496327651696234,3.973005402459398,4.498662026611483,5.628617401154422,Tunbridge Wells
E07000117,63.63385749893751,47.593196730529826,40.72420588907018,31.82531088273063,19.731446490311168,31.165982252345664,36.38664481392425,42.671351800857856,6.032690474276066,5.345936823696163,5.1419173448823665,4.8149249989002785,10.602005536475263,15.894884193428343,17.74723195212321,20.688412317511236,Burnley
E07000118,75.34132798282862,61.11501706346003,54.145121247855144,45.04664623440809,17.188185338994913,30.703987110593918,37.38766917776752,46.03812186627514,5.603098315524241,5.058055056795423,4.85860645083361,4.448909785139462,1.8673883626522325,3.1229407691506226,3.6086031235437286,4.4663221141773315,Chorley
E07000119,73.71332022123369,60.86465412581853,54.44413653985701,45.85658791757401,18.3085391448975,30.8157817015858,36.82846466638463,44.253908789865854,6.248927491848938,4.946780963898371,4.512657517980509,3.7922553417016522,1.7292131420198795,3.3727832086973115,4.214741275777835,6.0972479508584785,Fylde
E07000120,66.39334109544926,50.098460787688225,42.98306440048939,33.7195562194716,16.9693066118364,27.936920336852918,33.18703095682618,39.1529760974256,5.660564322342507,5.195990927818377,5.033025874427449,4.63526551291366,10.97678797037184,16.768627947640475,18.796878768256974,22.49220217018914,Hyndburn
E07000121,65.85293586269196,51.81901395395594,45.55656386878409,37.24016745141558,24.450225835591688,38.04909095429465,44.24074437013315,52.34019393852067,7.07353206865402,6.600119426482102,6.276717760515253,5.771817330203355,2.6233062330623307,3.5317756652673093,3.925974000567503,4.647821279860373,Lancaster
E07000122,53.70813397129187,38.62450647678304,32.46724183684303,24.840995250771847,21.88100880919376,28.36275396639103,31.483866067433752,34.73516229384976,6.218977775790368,5.259789114086988,4.910154157462363,4.379497711045592,18.19187944372401,27.752950442738943,31.138737938260846,36.04434474433279,Pendle
E07000123,60.99627680061626,47.76088228804263,41.887032622074706,34.116602751629124,18.36921013965564,26.39688955321277,30.38936868183219,35.67634717248326,5.720317827135133,5.456465966552632,5.393901214077648,5.207058069945644,14.914195232592972,20.385762192191972,22.329697482015465,24.999992005941973,Preston
E07000124,78.1120912973465,64.70621391052279,57.90501572767703,48.46208874942966,14.52600994188896,25.687760889218204,31.275995990736323,37.83440140920663,5.958132045088567,5.108427372095776,4.83437840498908,4.2659030035035475,1.4037667156759783,4.4975978281632285,5.984609876597549,9.437606837860159,Ribble Valley
E07000125,63.82866052778676,47.92633607801062,41.01417418198678,31.994619436787325,25.14636227236621,39.377101476008136,45.495492175875064,52.81981153322938,6.348739372186755,5.1502602153834625,4.7424587009239545,4.035043274431644,4.676237827660263,7.546302230597784,8.747874941214203,11.150525755551657,Rossendale
E07000126,75.69161080902647,61.45688365034061,54.53369965215209,45.420851807931165,16.951685815674374,30.714185060966404,37.35943332411176,45.983103843621834,5.741951456577753,5.036137910953641,4.807021000182136,4.303537562090557,1.6147519187214026,2.7927933777393443,3.2998460235540192,4.292506786356448,South Ribble
E07000127,76.19550978000632,60.84997301410241,53.599312863015314,43.69238862784467,17.192031440574603,31.211391581670117,37.8359055179944,46.543130314843374,5.699055879297105,5.580561698262955,5.52730528316207,5.335932704131053,0.9134029001219677,2.358073705964514,3.037476335828223,4.428548353180901,West Lancashire
E07000128,74.56774540831005,59.168879708898025,51.87875597072756,42.203787185148194,17.828471725955694,33.322448713807454,40.51067569040651,49.6863984020253,6.562473897669584,5.072329367812634,4.561213848319587,3.8015824299125547,1.0413089680646688,2.4363422094818796,3.049354490546345,4.308231982913954,Wyre
